7,7,1,0,0,0,1,0,0,0,0,7,7,7,7,7,7,7,7,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,1,0,1,1,1,6,6,6,6,1,1,1,1,1,1,7,7,7,7,6,6,6,7,7,7,7,0,0,1,7,0,7,0,1,0,0,0,1,0,0,1,0,0,1,1,0,6,6,6,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,7
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,0,0,0,1,1,1,1,1,1,1,0,0,1,0,6,6,6,6,1,0,1,1,0,0,0,0,7,7,6,6,6,7,7,0,0,0,0,1,7,7,7,0,1,1,0,0,0,1,0,1,0,1,1,1,0,6,6,6,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,7,7
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,0,0,0,0,0,1,1,1,0,0,1,1,0,0,6,6,6,6,1,0,1,1,1,1,0,0,7,7,6,6,6,7,7,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,6,6,6,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,7,7
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,1,1,1,0,1,1,0,1,0,0,1,1,0,0,6,6,6,6,1,1,1,1,1,0,0,0,1,0,6,6,6,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,6,6,6,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,7,7
7,7,1,0,1,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,6,6,6,7,7,1,1,0,1,1,0,0,1,1,1,1,1,1,1,6,6,6,6,1,0,1,1,1,0,0,0,1,0,6,6,6,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,6,6,6,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,7,7
7,7,1,0,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,6,6,6,7,7,0,0,0,1,1,0,1,1,1,1,1,1,1,1,6,6,6,6,0,0,1,1,1,0,0,0,0,0,6,6,6,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,6,6,6,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,7,7
7,7,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,6,6,6,7,7,1,1,1,0,1,1,1,1,0,7,7,7,7,7,6,6,6,6,7,7,7,7,7,1,1,0,0,0,6,6,6,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,6,6,6,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,7,7
7,7,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,6,6,6,7,7,0,1,1,1,1,1,0,0,0,7,7,7,7,7,6,6,6,6,7,7,7,7,7,1,0,0,1,1,6,6,6,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,6,6,6,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,7,7
7,7,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,6,6,6,7,7,0,0,1,1,1,1,0,1,1,7,7,6,6,6,6,6,6,6,6,6,6,7,7,1,0,1,1,0,6,6,6,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,6,6,6,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,7,7
7,7,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,6,6,6,7,7,0,0,1,1,1,1,1,1,0,7,7,6,6,6,6,6,6,6,6,6,6,7,7,1,0,1,0,0,6,6,6,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,6,6,6,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,7,7
7,7,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,6,6,6,7,7,0,0,1,0,0,0,0,1,0,7,7,6,6,6,6,6,6,6,6,6,6,7,7,1,1,1,0,0,6,6,6,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,6,6,6,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,7,7
7,7,1,1,1,0,0,1,0,0,0,2,1,2,2,1,1,1,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,6,6,6,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,7,7
7,7,0,0,0,1,1,1,1,1,2,8,2,8,8,2,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,1,0,1,0,1,1,0,1,1,2,2,2,2,0,0,1,1,1,1,0,0,0,6,6,6,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7,7
7,7,1,0,1,0,1,1,0,2,8,8,8,8,8,2,0,1,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,0,0,0,1,2,8,8,8,8,2,2,0,1,0,0,1,0,1,6,6,6,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,7,7
7,7,0,1,0,1,1,0,2,8,8,8,9,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,1,1,2,8,8,8,8,8,8,2,0,1,1,1,0,0,6,6,6,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,7,7
7,7,0,0,1,1,1,1,2,8,9,8,8,8,8,2,1,1,0,0,1,0,1,0,1,0,0,0,6,6,6,1,0,0,7,7,6,6,6,6,6,6,6,6,6,6,7,7,0,1,0,0,0,6,6,6,0,1,0,0,0,0,1,1,1,1,1,2,8,8,8,8,8,2,0,0,0,1,1,1,6,6,6,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,7,7
7,7,1,2,2,2,2,2,8,8,8,8,8,8,8,2,0,1,1,0,1,0,1,1,1,0,0,0,6,6,6,0,0,0,7,7,6,6,6,6,6,6,6,6,6,6,7,7,0,1,0,0,0,6,6,6,0,0,0,0,0,1,1,1,0,1,1,2,8,8,8,9,8,2,0,0,0,1,1,0,6,6,6,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,7,7
7,7,2,8,8,8,8,8,8,8,8,8,9,8,2,1,1,0,1,0,1,0,0,1,0,0,1,1,6,6,6,0,0,1,7,7,6,6,6,6,6,6,6,6,6,6,7,7,0,0,1,0,0,6,6,6,0,0,0,0,1,1,1,0,0,1,1,1,2,2,8,8,8,8,2,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
7,7,8,8,8,9,8,8,8,9,8,8,8,8,2,1,1,0,1,1,1,1,1,1,0,1,1,0,6,6,6,0,0,1,7,7,7,7,7,6,6,6,6,7,7,7,7,7,1,0,1,0,0,6,6,6,0,1,1,1,1,0,0,0,0,1,0,1,0,2,8,8,8,8,2,1,1,1,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
7,7,8,9,8,8,8,8,8,8,8,8,8,2,1,1,0,0,0,1,1,0,0,1,0,1,0,0,6,6,6,0,0,1,7,7,7,7,7,6,6,6,6,7,7,7,7,7,0,0,1,0,0,6,6,6,0,1,1,0,0,0,0,0,1,1,1,1,0,2,8,8,8,8,8,2,1,1,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
7,7,8,8,8,8,2,2,2,2,2,2,2,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,6,6,6,0,0,1,0,0,1,1,0,6,6,6,6,1,1,0,0,1,0,0,1,1,0,6,6,6,0,1,0,0,0,1,1,1,1,1,1,0,1,1,2,8,8,8,8,8,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,6,6,6,1,1,0,0,1,0,0,0,0,0,0,1,0,7,7
7,7,2,2,2,2,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,6,6,6,0,0,0,0,1,1,1,1,6,6,6,6,1,1,0,0,1,0,0,1,1,0,6,6,6,0,1,1,1,1,0,0,0,0,0,1,1,1,0,2,8,8,8,8,8,8,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,6,6,6,1,0,0,0,0,1,1,1,1,1,1,0,1,7,7
7,7,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,7,7,6,6,6,7,7,0,1,1,1,1,1,6,6,6,6,1,0,0,0,0,0,0,1,0,0,6,6,6,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,8,8,9,8,8,8,2,0,0,0,0,0,0,0,1,0,1,0,0,1,6,6,6,1,0,1,1,0,0,0,0,0,1,1,1,0,7,7
7,7,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,7,7,6,6,6,7,7,1,1,1,1,1,1,6,6,6,6,1,0,1,1,1,1,1,1,0,0,6,6,6,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,8,8,8,8,8,8,2,1,1,0,1,0,0,0,0,0,0,1,0,0,6,6,6,1,1,1,1,0,1,0,1,1,1,1,0,1,7,7
7,7,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,7,7,6,6,6,7,7,7,7,0,1,0,0,6,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6,6,7,7,7,7,7,7,7,7,7,7,1,1,0,1,1,2,8,8,8,8,8,8,2,0,1,0,1,1,1,0,0,0,0,1,1,0,6,6,6,0,1,0,0,0,1,1,1,1,1,0,1,1,7,7
7,7,1,1,7,7,7,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,7,7,6,6,6,7,7,7,7,0,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,6,6,6,7,7,7,7,7,7,7,7,7,7,0,1,0,1,1,0,2,8,8,8,8,8,8,2,0,0,0,1,0,1,1,1,0,1,1,0,6,6,6,0,1,0,1,1,0,1,1,0,0,1,1,0,7,7
7,7,0,0,7,0,7,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,1,0,0,1,0,1,1,2,8,8,9,8,8,8,2,0,0,1,1,0,0,1,0,1,0,0,6,6,6,1,0,1,0,1,1,0,1,1,1,1,0,1,7,7
7,7,0,0,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,1,1,0,1,0,1,0,2,8,8,8,8,8,8,8,2,0,0,1,1,1,1,0,1,0,1,6,6,6,0,0,1,1,1,0,0,0,0,1,0,0,0,7,7
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,1,0,0,1,0,0,1,0,2,8,8,8,8,8,8,2,0,0,0,1,0,0,0,0,1,1,6,6,6,0,0,0,1,0,1,1,1,0,1,0,0,1,7,7
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,7,7,7,7,7,6,6,6,7,7,1,1,1,0,1,1,0,1,2,8,8,8,8,9,8,8,2,0,1,0,0,1,0,1,1,0,6,6,6,0,0,0,1,0,1,0,0,0,0,0,0,1,7,7
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,7,7,7,7,6,6,6,7,7,1,1,1,1,1,1,0,0,1,2,8,8,8,8,8,8,8,2,0,1,0,1,1,1,1,1,6,6,6,1,1,1,0,1,1,0,0,1,0,1,0,0,7,7
7,7,0,0,7,7,7,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,7,7,7,7,7,7,6,6,6,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,7,7,6,6,6,7,7,0,0,0,1,1,1,0,0,0,2,8,8,8,8,8,8,2,0,1,1,0,0,1,0,0,0,6,6,6,1,1,1,1,0,1,1,0,1,1,0,1,1,7,7
7,7,1,0,7,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,6,6,6,7,7,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,7,7,6,6,6,7,7,1,1,1,1,1,0,1,1,0,2,8,9,8,8,8,2,0,1,0,0,1,1,1,1,0,0,6,6,6,0,0,1,1,0,1,1,0,1,0,1,0,1,7,7
7,7,1,1,7,7,7,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,7,7,6,6,6,7,7,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,7,7,6,6,6,7,7,0,0,0,0,0,0,1,1,0,2,8,8,8,8,8,2,1,1,1,0,1,1,1,1,1,1,6,6,6,1,0,1,0,0,1,0,1,0,0,1,1,1,7,7
7,7,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,7,7,6,6,6,7,7,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,6,6,6,0,0,1,1,1,0,1,1,0,0,0,0,2,8,8,8,2,1,0,1,1,1,1,0,1,1,0,1,6,6,6,1,1,0,1,0,1,0,1,0,1,0,0,1,7,7
7,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,6,6,6,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,6,6,6,1,1,0,1,0,0,1,1,0,1,1,1,2,8,8,8,8,2,1,0,0,0,1,0,0,1,1,0,6,6,6,0,0,0,0,0,1,0,1,0,1,1,1,0,7,7
7,7,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,6,6,6,1,0,0,1,0,1,1,1,1,0,1,0,0,2,8,8,8,2,0,1,0,1,1,0,0,0,0,0,6,6,6,1,0,0,0,0,1,0,0,1,0,0,1,0,7,7
7,7,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,6,6,6,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,6,6,6,0,1,0,1,1,0,0,1,0,1,0,0,0,1,2,2,8,2,1,1,0,0,0,0,0,1,0,1,6,6,6,1,0,1,0,1,0,0,0,1,0,1,0,0,7,7
7,7,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,6,6,6,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,6,6,6,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,1,0,1,1,1,1,1,0,0,0,6,6,6,1,1,1,1,0,0,1,0,1,1,0,0,0,7,7
7,7,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,6,6,6,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,6,6,6,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,6,6,6,0,1,0,0,1,1,1,1,0,1,0,1,0,7,7
7,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,6,6,6,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,6,6,6,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,6,6,6,1,0,0,0,1,1,0,1,1,0,1,1,0,7,7
7,7,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,6,6,6,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,6,6,6,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,6,6,6,1,0,1,0,1,0,1,0,0,0,1,1,0,7,7
7,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,6,6,6,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,6,6,6,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,6,6,6,0,0,0,1,1,0,0,0,1,1,1,1,1,7,7
7,7,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,7,7,6,6,6,7,7,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,6,6,6,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,6,6,6,0,0,0,0,0,0,0,1,1,0,0,1,1,7,7
7,7,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,7,7,6,6,6,7,7,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,6,6,6,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,6,6,6,0,0,0,0,0,0,0,1,1,0,1,0,0,7,7
7,7,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,7,7,7,7,6,6,6,7,7,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,6,6,6,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,6,6,6,1,0,0,1,0,1,0,1,1,0,0,1,1,7,7
7,7,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,7,7,7,7,6,6,6,7,7,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,6,6,6,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,6,6,0,0,1,0,0,1,1,0,0,1,1,1,1,7,7
7,7,0,0,1,0,0,1,0,1,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,6,6,6,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,6,6,6,0,0,1,0,0,0,1,0,0,0,0,0,1,7,7
7,7,1,1,0,0,1,1,1,0,1,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,6,6,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,6,6,6,1,0,0,0,0,1,0,0,0,1,0,0,1,7,7
7,7,1,1,0,0,1,1,0,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,6,6,6,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,6,6,1,1,0,1,1,0,0,0,0,1,1,1,0,7,7
7,7,1,1,1,1,0,0,1,1,1,0,1,0,6,6,6,0,0,0,0,1,1,1,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
